powerd_log_ver: 0.2
Format: 3
DATE: 2014-08-25 21:46:31 +0000
COMMENT: 
DESKTOP: sugar
ECVER: Ver:1.2.1
OFWVER: CL1   Q2F19  Q2F
KERNVER: Linux version 3.3.8_xo1-20120705.1732.olpc.5d48a2f (kernels@bob.laptop.org) (gcc version 4.7.0 20120507 (Red Hat 4.7.0-5) (GCC) ) #1 PREEMPT Thu Jul 5 17:34:54 EDT 2012
KERNAPI: 2
POWERDVER: version 103
MODEL: C2
SERNUM: CSN74901610
BATTECH: LiFe
BATMFG: BYD
BATSER: 35fc3337000000d6
BUILD: 12.1.0 for XO-1 (build 21)
CHGCNT:  14 0f
CHGSOC:  5c
DISCNT:  00 41
DISSOC:  45
XOVER: 1
<StartData>
1409003192,3,6683770,1146614,3255,10957797,Charging,startup
1409003203,3,6690480,1145833,3267,10961130,Charging,ac-online-event
1409003203,3,6691700,1158723,3273,10961130,Charging,battery-event
1409003253,4,6719150,1146484,3338,10977797,Charging,battery-event
1409003353,5,6783810,1289062,3428,11013630,Charging,battery-event
1409003443,6,6813700,1340104,3482,11046130,Charging,battery-event
1409003533,7,6827120,1329817,3513,11079880,Charging,battery-event
1409003623,8,6813090,1186067,3536,11112797,Charging,battery-event
1409003714,9,6878360,1413411,3575,11147380,Charging,battery-event
1409003804,10,6894220,1402213,3600,11182797,Charging,battery-event
1409003884,11,6880190,1379817,3614,11213630,Charging,battery-event
1409003974,12,6911300,1381640,3634,11248214,Charging,battery-event
1409004064,13,6922280,1389843,3639,11282380,Charging,battery-event
1409004154,14,6928380,1385937,3661,11317380,Charging,battery-event
1409004244,15,6933870,1383203,3671,11351964,Charging,battery-event
1409004324,16,6907030,1247005,3688,11382380,Charging,battery-event
1409004415,17,6944240,1376432,3698,11416964,Charging,battery-event
1409004505,18,6949120,1375520,3713,11451130,Charging,battery-event
1409004595,19,6945460,1359114,3724,11485714,Charging,battery-event
1409004685,20,6956440,1371875,3735,11519880,Charging,battery-event
1409004775,21,6955830,1369921,3748,11554047,Charging,battery-event
1409004865,22,6961320,1371744,3753,11588214,Charging,battery-event
1409004955,23,6964370,1366796,3758,11622380,Charging,battery-event
1409005035,24,6969250,1364453,3767,11652797,Charging,battery-event
1409005125,25,6972300,1348567,3775,11686964,Charging,battery-event
1409005216,26,6977180,1348177,3783,11721130,Charging,battery-event
1409005306,27,6979620,1361197,3786,11754880,Charging,battery-event
1409005396,28,6980230,1360807,3795,11789047,Charging,battery-event
1409005486,29,6966200,1353125,3801,11823214,Charging,battery-event
1409005576,30,6989380,1356901,3804,11856964,Charging,battery-event
1409005666,31,6991210,1356640,3812,11891130,Charging,battery-event
1409005756,32,6992430,1343750,3816,11924880,Charging,battery-event
1409005847,33,6999140,1355859,3817,11958630,Charging,battery-event
1409005937,34,6996700,1360416,3817,11992380,Charging,battery-event
1409006027,35,7000970,1339843,3829,12026547,Charging,battery-event
1409006117,36,7008900,1352473,3833,12060297,Charging,battery-event
1409006207,37,7009510,1351953,3839,12094047,Charging,battery-event
1409006297,38,7013780,1349869,3842,12127797,Charging,battery-event
1409006387,39,7016220,1350520,3843,12161547,Charging,battery-event
1409006477,40,7013780,1338151,3852,12195297,Charging,battery-event
1409006567,41,7022930,1349348,3854,12229047,Charging,battery-event
1409006658,42,7022930,1344010,3851,12262797,Charging,battery-event
1409006748,43,7024760,1347135,3849,12296547,Charging,battery-event
1409006838,44,7029030,1347005,3855,12330297,Charging,battery-event
1409006928,45,7034520,1330078,3853,12363630,Charging,battery-event
1409007018,46,7036960,1346614,3852,12397380,Charging,battery-event
1409007058,46,6642900,-698046,3853,12411964,Discharging,ac-offline-event
1409007058,46,6592270,-815104,3852,12411964,Discharging,battery-event
1409007308,45,6501990,-700260,3587,12362797,Discharging,battery-event
1409007469,44,6488570,-719010,3558,12331547,Discharging,battery-event
