powerd_log_ver: 0.2
Format: 3
DATE: 2014-09-01 06:22:53 +0000
COMMENT: 
DESKTOP: sugar
ECVER: Ver:1.2.1
OFWVER: CL1   Q2F19  Q2F
KERNVER: Linux version 3.3.8_xo1-20120705.1732.olpc.5d48a2f (kernels@bob.laptop.org) (gcc version 4.7.0 20120507 (Red Hat 4.7.0-5) (GCC) ) #1 PREEMPT Thu Jul 5 17:34:54 EDT 2012
KERNAPI: 2
POWERDVER: version 103
MODEL: C2
SERNUM: CSN74901610
BATTECH: LiFe
BATMFG: BYD
BATSER: 35fc3337000000d6
BUILD: 12.1.0 for XO-1 (build 21)
CHGCNT:  1d 7a
CHGSOC:  5d
DISCNT:  00 48
DISSOC:  4e
XOVER: 1
<StartData>
1409552574,19,6752090,1148437,3225,11036130,Charging,startup
1409552585,19,6754530,1135286,3239,11039880,Charging,ac-online-event
1409552585,19,6745990,1139583,3240,11039880,Charging,battery-event
1409552694,20,6810040,1294401,3376,11077797,Charging,battery-event
1409552795,21,6836880,1345182,3428,11113630,Charging,battery-event
1409552885,22,6850300,1322265,3478,11147380,Charging,battery-event
1409552975,23,6862500,1323437,3498,11180297,Charging,battery-event
1409553065,24,6899100,1413281,3544,11214464,Charging,battery-event
1409553155,25,6884460,1398307,3580,11249464,Charging,battery-event
1409553235,26,6918620,1374218,3604,11280714,Charging,battery-event
1409553325,27,6923500,1391276,3628,11315297,Charging,battery-event
1409553415,28,6931430,1392968,3643,11349880,Charging,battery-event
1409553506,29,6938750,1388671,3672,11384464,Charging,battery-event
1409553586,30,6941800,1385807,3692,11415297,Charging,battery-event
1409553676,31,6944240,1383593,3711,11449880,Charging,battery-event
1409553766,32,6949120,1370572,3735,11484464,Charging,battery-event
1409553856,33,6951560,1378515,3755,11519047,Charging,battery-event
1409553946,34,6954610,1374739,3776,11553214,Charging,battery-event
1409554026,35,6956440,1371354,3790,11583630,Charging,battery-event
1409554116,36,6961320,1372786,3808,11617797,Charging,battery-event
1409554207,37,6964370,1359244,3825,11651964,Charging,battery-event
1409554297,38,6966200,1368750,3846,11686130,Charging,battery-event
1409554387,39,6969860,1355989,3860,11720297,Charging,battery-event
1409554477,40,6972300,1366796,3876,11754464,Charging,battery-event
1409554567,41,6977790,1361979,3893,11788630,Charging,battery-event
1409554657,42,6964370,1346744,3902,11822797,Charging,battery-event
1409554747,43,6980230,1356640,3910,11856964,Charging,battery-event
1409554837,44,6980840,1360286,3921,11890714,Charging,battery-event
1409554927,45,6971690,1359765,3933,11924464,Charging,battery-event
1409555018,46,6988770,1357942,3943,11958630,Charging,battery-event
1409555098,47,6991820,1342968,3947,11988630,Charging,battery-event
1409555188,48,6994870,1216927,3960,12022380,Charging,battery-event
1409555278,49,6996700,1354947,3971,12056130,Charging,battery-event
1409555368,50,6971690,1214583,3976,12090297,Charging,battery-event
1409555478,51,6964980,1195052,3927,12126547,Charging,battery-event
1409555578,52,6979620,1255989,3925,12159880,Charging,battery-event
1409555669,53,6982060,1112760,3944,12191547,Charging,battery-event
1409555769,54,6992430,1251822,3946,12226130,Charging,battery-event
1409555859,55,7010730,1344791,3977,12259047,Charging,battery-event
1409555949,56,7016220,1343229,4001,12292797,Charging,battery-event
1409556039,57,7017440,1341406,4010,12326130,Charging,battery-event
1409556139,58,7019880,1342057,4025,12363630,Charging,battery-event
1409556229,59,7024150,1328645,4032,12396964,Charging,battery-event
1409556319,60,7023540,1335546,4035,12430714,Charging,battery-event
1409556339,60,6597760,-697916,4036,12435714,Discharging,ac-offline-event
1409556339,60,6597760,-697916,4036,12435714,Discharging,battery-event
1409556540,59,6506260,-746484,3818,12394880,Discharging,battery-event
1409556690,58,6486130,-707421,3778,12364880,Discharging,battery-event
1409556850,57,6475150,-706510,3747,12333214,Discharging,battery-event
1409557000,56,6469660,-706119,3725,12303214,Discharging,battery-event
1409557161,55,6464170,-705598,3702,12271547,Discharging,battery-event
1409557311,54,6457460,-704296,3684,12241964,Discharging,battery-event
1409557471,53,6415370,-718229,3664,12210714,Discharging,battery-event
1409557631,52,6440380,-704817,3646,12178630,Discharging,battery-event
1409557781,51,6434280,-703906,3628,12149047,Discharging,battery-event
1409557942,50,6430620,-704687,3608,12117380,Discharging,battery-event
1409558092,49,6431230,-705338,3585,12087797,Discharging,battery-event
1409558252,48,6427570,-704427,3567,12056547,Discharging,battery-event
1409558412,47,6406830,-704036,3548,12024464,Discharging,battery-event
1409558432,47,6589830,130,3550,12021547,Not charging,ac-online-event
1409558432,47,6569700,-260,3547,12021547,Not charging,battery-event
1409558442,47,6886290,1415755,3557,12025297,Charging,battery-event
1409558542,48,6935700,1395572,3744,12064047,Charging,battery-event
