powerd_log_ver: 0.2
Format: 3
DATE: 2014-08-18 12:07:27 +0000
COMMENT: 
DESKTOP: sugar
ECVER: Ver:1.2.1
OFWVER: CL1   Q2F19  Q2F
KERNVER: Linux version 3.3.8_xo1-20120705.1732.olpc.5d48a2f (kernels@bob.laptop.org) (gcc version 4.7.0 20120507 (Red Hat 4.7.0-5) (GCC) ) #1 PREEMPT Thu Jul 5 17:34:54 EDT 2012
KERNAPI: 2
POWERDVER: version 103
MODEL: C2
SERNUM: CSN74901610
BATTECH: LiFe
BATMFG: BYD
BATSER: 35fc3337000000d6
BUILD: 12.1.0 for XO-1 (build 21)
CHGCNT:  0d 72
CHGSOC:  2b
DISCNT:  00 39
DISSOC:  41
XOVER: 1
<StartData>
1408363648,21,6744770,1116666,3707,11063214,Charging,startup
1408363659,21,6749040,1119531,3722,11066547,Charging,ac-online-event
1408363659,21,6743550,1123567,3724,11066964,Charging,battery-event
1408363729,22,6793570,1267838,3817,11089880,Charging,battery-event
1408363829,23,6805160,1272656,3901,11125297,Charging,battery-event
1408363919,24,6828340,1323437,3953,11158214,Charging,battery-event
1408364009,25,6843590,1314062,3985,11191130,Charging,battery-event
1408364099,26,6872260,1385026,4006,11223630,Charging,battery-event
1408364190,27,6886900,1394661,4059,11258630,Charging,battery-event
1408364280,28,6898490,1386197,4084,11293214,Charging,battery-event
1408364370,29,6907640,1366145,4108,11327380,Charging,battery-event
1408364460,30,6910080,1378385,4116,11361547,Charging,battery-event
1408364550,31,6919230,1374348,4141,11395714,Charging,battery-event
1408364630,32,6924720,1370703,4157,11426130,Charging,battery-event
1408364720,33,6929600,1369401,4172,11460297,Charging,battery-event
1408364810,34,6932040,1364843,4191,11494464,Charging,battery-event
1408364900,35,6934480,1362500,4207,11528630,Charging,battery-event
1408364991,36,6938140,1361588,4223,11562380,Charging,battery-event
1408365081,37,6941190,1356770,4239,11596130,Charging,battery-event
1408365171,38,6945460,1358072,4255,11629880,Charging,battery-event
1408365261,39,6946680,1348697,4270,11664047,Charging,battery-event
1408365351,40,6946680,1353906,4286,11697797,Charging,battery-event
1408365441,41,6949730,1353515,4305,11731547,Charging,battery-event
1408365531,42,6954000,1350520,4319,11765297,Charging,battery-event
1408365621,43,6954000,1348828,4330,11799047,Charging,battery-event
1408365712,44,6959490,1345833,4341,11832797,Charging,battery-event
1408365802,45,6963760,1339192,4353,11866130,Charging,battery-event
1408365892,46,6964370,1345703,4367,11899880,Charging,battery-event
1408365982,47,6967420,1343359,4377,11933214,Charging,battery-event
1408366072,48,6965590,1333593,4385,11966547,Charging,battery-event
1408366162,49,6972910,1340625,4398,12000297,Charging,battery-event
1408366252,50,6976570,1341796,4408,12033630,Charging,battery-event
1408366352,51,6979620,1336588,4419,12070714,Charging,battery-event
1408366442,52,6979620,1337369,4428,12104047,Charging,battery-event
1408366533,53,6985110,1328125,4430,12137380,Charging,battery-event
1408366623,54,6988160,1335677,4441,12170714,Charging,battery-event
1408366713,55,6988770,1334505,4450,12204047,Charging,battery-event
1408366803,56,6960100,1167838,4461,12237380,Charging,battery-event
1408366893,57,6993650,1333203,4464,12270714,Charging,battery-event
1408366983,58,6996700,1331640,4475,12304047,Charging,battery-event
1408367073,59,6971690,1331770,4477,12336964,Charging,battery-event
1408367173,60,6993650,1324739,4485,12374047,Charging,battery-event
1408367264,61,7004630,1330598,4494,12407380,Charging,battery-event
1408367354,62,7005850,1325651,4491,12440297,Charging,battery-event
1408367444,63,7010730,1328645,4500,12473630,Charging,battery-event
1408367534,64,7008900,1321875,4504,12506547,Charging,battery-event
1408367624,65,7013780,1328125,4511,12539880,Charging,battery-event
1408367724,66,7016220,1324479,4511,12576547,Charging,battery-event
1408367814,67,7018660,1327604,4514,12609880,Charging,battery-event
1408367904,68,7021100,1327604,4514,12642797,Charging,battery-event
1408367995,69,7027200,1326822,4517,12676130,Charging,battery-event
1408368085,70,7026590,1325000,4518,12709047,Charging,battery-event
1408368175,71,7032690,1196484,4517,12742380,Charging,battery-event
1408368215,71,6588610,-765234,4503,12751547,Discharging,ac-offline-event
1408368215,71,6548960,-707682,4501,12751547,Discharging,battery-event
1408368425,70,6519070,-731250,4281,12709464,Discharging,battery-event
1408368575,69,6509310,-710546,4247,12679464,Discharging,battery-event
1408368726,68,6505650,-708984,4220,12649464,Discharging,battery-event
1408368886,67,6495890,-728906,4200,12617797,Discharging,battery-event
1408369046,66,6489180,-709895,4180,12585714,Discharging,battery-event
1408369196,65,6481250,-708723,4165,12556130,Discharging,battery-event
1408369347,64,6450140,-711458,4150,12526130,Discharging,battery-event
1408369507,63,6467220,-708723,4138,12494047,Discharging,battery-event
1408369657,62,6468440,-775781,4117,12464464,Discharging,battery-event
1408369817,61,6461120,-708463,4109,12432380,Discharging,battery-event
1408369967,60,6455630,-708854,4096,12402797,Discharging,battery-event
1408370128,59,6447700,-708723,4088,12370714,Discharging,battery-event
1408370278,58,6440990,-720963,4076,12341130,Discharging,battery-event
1408370438,57,6434890,-709765,4071,12309047,Discharging,battery-event
1408370588,56,6431840,-709114,4055,12279047,Discharging,battery-event
1408370748,55,6433060,-709635,4039,12246964,Discharging,battery-event
1408370899,54,6430620,-708463,4033,12217380,Discharging,battery-event
1408371059,53,6431840,-719531,4025,12185297,Discharging,battery-event
1408371209,52,6425740,-708854,4014,12155297,Discharging,battery-event
1408371369,51,6426960,-710026,4007,12123630,Discharging,battery-event
1408371519,50,6426350,-729557,4007,12093630,Discharging,battery-event
1408371680,49,6424520,-708723,3997,12061964,Discharging,battery-event
1408371830,48,6422690,-708854,3991,12031964,Discharging,battery-event
1408371990,47,6419030,-710026,3986,11999880,Discharging,battery-event
1408372140,46,6419640,-709114,3980,11970297,Discharging,battery-event
1408372291,45,6413540,-710937,3979,11939880,Discharging,battery-event
1408372451,44,6413540,-719921,3973,11908214,Discharging,battery-event
1408372601,43,6408050,-711328,3971,11878214,Discharging,battery-event
1408372761,42,6405610,-711067,3967,11846547,Discharging,battery-event
1408372911,41,6402560,-732942,3970,11816130,Discharging,battery-event
1408373072,40,6399510,-710937,3964,11784047,Discharging,battery-event
1408373222,39,6394020,-711458,3960,11754047,Discharging,battery-event
1408373372,38,6390970,-713541,3959,11724047,Discharging,battery-event
1408373532,37,6383650,-712500,3955,11691964,Discharging,battery-event
1408373682,36,6377550,-712760,3955,11661964,Discharging,battery-event
1408373833,35,6369620,-713671,3951,11631964,Discharging,battery-event
1408373993,34,6363520,-714062,3954,11599880,Discharging,battery-event
1408374143,33,6345220,-716796,3964,11569464,Discharging,battery-event
1408374293,32,6347050,-716796,3967,11539047,Discharging,battery-event
1408374453,31,6338510,-717447,3965,11506964,Discharging,battery-event
1408374604,30,6332410,-727734,3968,11476964,Discharging,battery-event
1408374754,29,6323870,-717578,3971,11446547,Discharging,battery-event
1408374914,28,6315940,-718098,3971,11414047,Discharging,battery-event
1408375064,27,6304350,-729296,3976,11384047,Discharging,battery-event
1408375214,26,6292760,-729036,3973,11353630,Discharging,battery-event
1408375365,25,6282390,-721744,3981,11323214,Discharging,battery-event
1408375515,24,6234810,-910026,3991,11292797,Discharging,battery-event
1408375675,23,6259210,-741536,3993,11260297,Discharging,battery-event
1408375825,22,6244570,-724869,3994,11229464,Discharging,battery-event
1408375975,21,6228710,-726953,4000,11199047,Discharging,battery-event
1408376126,20,6204310,-728645,3999,11168214,Discharging,battery-event
1408376276,19,6163440,-735156,4009,11137380,Discharging,battery-event
1408376426,18,6092070,-739322,4011,11106547,Discharging,battery-event
1408376576,17,5982270,-772916,4019,11074880,Discharging,battery-event
1408376717,16,5852950,-764453,4034,11045297,Discharging,battery-event
1408376857,15,5665070,-1029427,4046,11014464,Discharging,battery-event
1408376859,15,5635180,-1087760,4045,11013630,Discharging,shutdown
