powerd_log_ver: 0.2
Format: 3
DATE: 2014-08-20 14:17:23 +0000
COMMENT: 
DESKTOP: sugar
ECVER: Ver:1.2.1
OFWVER: CL1   Q2F19  Q2F
KERNVER: Linux version 3.3.8_xo1-20120705.1732.olpc.5d48a2f (kernels@bob.laptop.org) (gcc version 4.7.0 20120507 (Red Hat 4.7.0-5) (GCC) ) #1 PREEMPT Thu Jul 5 17:34:54 EDT 2012
KERNAPI: 2
POWERDVER: version 103
MODEL: C2
SERNUM: CSN74901610
BATTECH: LiFe
BATMFG: BYD
BATSER: 35fc3337000000d6
BUILD: 12.1.0 for XO-1 (build 21)
CHGCNT:  11 18
CHGSOC:  24
DISCNT:  00 3b
DISSOC:  57
XOVER: 1
<StartData>
1408544244,22,6742330,1127604,3649,11080297,Charging,startup
1408544255,22,6748430,1126171,3666,11083630,Charging,ac-online-event
1408544255,22,6749040,1135546,3666,11083630,Charging,battery-event
1408544325,23,6795400,1289583,3763,11106964,Charging,battery-event
1408544415,24,6805770,1269791,3833,11138630,Charging,battery-event
1408544505,25,6831390,1321875,3885,11171130,Charging,battery-event
1408544605,26,6846030,1308333,3913,11207797,Charging,battery-event
1408544696,27,6877140,1391406,3929,11240297,Charging,battery-event
1408544786,28,6889340,1392447,3981,11275297,Charging,battery-event
1408544876,29,6894830,1384114,4005,11309880,Charging,battery-event
1408544956,30,6907030,1382421,4014,11340297,Charging,battery-event
1408545046,31,6883850,1353125,4029,11374464,Charging,battery-event
1408545136,32,6917400,1371614,4042,11408214,Charging,battery-event
1408545226,33,6927770,1369661,4064,11442797,Charging,battery-event
1408545316,34,6930820,1368359,4081,11476964,Charging,battery-event
1408545406,35,6935700,1365234,4091,11511130,Charging,battery-event
1408545497,36,6937530,1347786,4101,11545297,Charging,battery-event
1408545587,37,6941800,1361848,4115,11579047,Charging,battery-event
1408545677,38,6941190,1348828,4125,11612797,Charging,battery-event
1408545767,39,6947290,1354817,4139,11646964,Charging,battery-event
1408545857,40,6951560,1350260,4151,11680714,Charging,battery-event
1408545947,41,6947290,1345703,4165,11714464,Charging,battery-event
1408546037,42,6956440,1353125,4169,11748630,Charging,battery-event
1408546128,43,6955830,1358203,4178,11782380,Charging,battery-event
1408546208,44,6961320,1352734,4182,11812380,Charging,battery-event
1408546298,45,6963150,1342968,4191,11846130,Charging,battery-event
1408546388,46,6967420,1336067,4196,11879880,Charging,battery-event
1408546478,47,6943020,1216666,4204,11913630,Charging,battery-event
1408546568,48,6946680,1215755,4209,11947380,Charging,battery-event
1408546668,49,6979010,1334375,4215,11984880,Charging,battery-event
1408546758,50,6979620,1346614,4215,12018630,Charging,battery-event
1408546849,51,6981450,1351822,4219,12051964,Charging,battery-event
1408546939,52,6985110,1333593,4225,12085714,Charging,battery-event
1408547029,53,6989380,1347786,4230,12119047,Charging,battery-event
1408547119,54,6993650,1342968,4229,12152797,Charging,battery-event
1408547209,55,6991820,1341406,4231,12186130,Charging,battery-event
1408547299,56,6997920,1342057,4236,12219880,Charging,battery-event
1408547389,57,6991210,1346614,4235,12253214,Charging,battery-event
1408547479,58,7000970,1331901,4241,12286964,Charging,battery-event
1408547570,59,7002190,1339322,4247,12320297,Charging,battery-event
1408547660,60,7008290,1337369,4249,12354047,Charging,battery-event
1408547750,61,7011340,1336848,4244,12387380,Charging,battery-event
1408547840,62,7009510,1334505,4247,12420714,Charging,battery-event
1408547930,63,7014390,1319010,4251,12454047,Charging,battery-event
1408548030,64,7016830,1324739,4253,12491130,Charging,battery-event
1408548120,65,7022320,1332291,4253,12524464,Charging,battery-event
1408548210,66,7022930,1333593,4248,12557380,Charging,battery-event
1408548301,67,7024150,1330598,4256,12591130,Charging,battery-event
1408548391,68,7027200,1332682,4253,12624464,Charging,battery-event
1408548481,69,7008290,1330598,4260,12657797,Charging,battery-event
1408548571,70,7035130,1329296,4264,12691130,Charging,battery-event
1408548661,71,7025980,1328255,4264,12724047,Charging,battery-event
1408548761,72,7041840,1328645,4265,12761130,Charging,battery-event
1408548851,73,7046720,1328125,4268,12794047,Charging,battery-event
1408548941,74,7055260,1310286,4269,12827380,Charging,battery-event
1408549032,75,7049160,1327994,4279,12860714,Charging,battery-event
1408549122,76,7054040,1327083,4375,12894047,Charging,battery-event
1408549212,77,7058920,1326171,4491,12926964,Charging,battery-event
1408549302,78,7067460,1324609,4569,12960297,Charging,battery-event
1408549402,79,7077830,1323958,4647,12996964,Charging,battery-event
1408549492,80,7085150,1320963,4696,13030297,Charging,battery-event
1408549582,81,7097960,1303385,4735,13063214,Charging,battery-event
1408549673,82,7081490,1160807,4764,13096130,Charging,battery-event
1408549763,83,7127850,1311458,4776,13129047,Charging,battery-event
1408549863,84,7149810,1308072,4796,13165297,Charging,battery-event
1408549953,85,7169940,1303776,4810,13197797,Charging,battery-event
1408550043,86,7223010,1291406,4818,13230297,Charging,battery-event
1408550143,87,7262050,1255859,4649,13266130,Charging,battery-event
1408550243,88,7276690,1196223,4499,13300297,Charging,battery-event
1408550343,89,7291330,1124088,4409,13332797,Charging,battery-event
1408550454,90,7307800,1043359,4335,13366130,Charging,battery-event
1408550574,91,7326100,952213,4270,13399464,Charging,battery-event
1408550714,92,7346230,846484,4208,13434464,Charging,battery-event
1408550864,93,7368190,734895,4148,13467380,Charging,battery-event
1408551044,94,7393810,608593,4088,13501130,Charging,battery-event
1408551072,94,7395640,589062,4081,13505714,Charging,powerbutton-event
1408551292,95,7422480,450130,4019,13537380,Charging,battery-event
1408551622,95,7458470,272916,3958,13570297,Charging,timer-event
