powerd_log_ver: 0.2
Format: 3
DATE: 2014-08-24 06:47:13 +0000
COMMENT: 
DESKTOP: sugar
ECVER: Ver:1.2.1
OFWVER: CL1   Q2F19  Q2F
KERNVER: Linux version 3.3.8_xo1-20120705.1732.olpc.5d48a2f (kernels@bob.laptop.org) (gcc version 4.7.0 20120507 (Red Hat 4.7.0-5) (GCC) ) #1 PREEMPT Thu Jul 5 17:34:54 EDT 2012
KERNAPI: 2
POWERDVER: version 103
MODEL: C2
SERNUM: CSN74901610
BATTECH: LiFe
BATMFG: BYD
BATSER: 35fc3337000000d6
BUILD: 12.1.0 for XO-1 (build 21)
CHGCNT:  13 43
CHGSOC:  28
DISCNT:  00 3f
DISSOC:  55
XOVER: 1
<StartData>
1408862834,25,6785640,1130468,3190,11172380,Charging,startup
1408862845,25,6785030,1124479,3203,11175714,Charging,ac-online-event
1408862845,25,6792960,1129296,3204,11176130,Charging,battery-event
1408862965,26,6844810,1283854,3349,11217380,Charging,battery-event
1408863055,27,6871040,1336848,3396,11249464,Charging,battery-event
1408863145,28,6890560,1325911,3440,11282797,Charging,battery-event
1408863245,29,6897270,1316015,3461,11319047,Charging,battery-event
1408863325,30,6928380,1379166,3494,11349464,Charging,battery-event
1408863415,31,6933870,1393619,3528,11384464,Charging,battery-event
1408863506,32,6942410,1384114,3546,11419464,Charging,battery-event
1408863596,33,6949730,1361197,3567,11454047,Charging,battery-event
1408863686,34,6950340,1388281,3575,11488214,Charging,battery-event
1408863766,35,6954610,1386067,3592,11518630,Charging,battery-event
1408863856,36,6958270,1360937,3609,11553214,Charging,battery-event
1408863946,37,6960710,1380729,3625,11587797,Charging,battery-event
1408864036,38,6962540,1377734,3637,11622380,Charging,battery-event
1408864126,39,6968030,1360677,3649,11656964,Charging,battery-event
1408864207,40,6969860,1375000,3660,11687380,Charging,battery-event
1408864297,41,6979620,1343359,3669,11721547,Charging,battery-event
1408864387,42,6977180,1371484,3683,11755714,Charging,battery-event
1408864477,43,6980230,1369661,3693,11789880,Charging,battery-event
1408864567,44,6982670,1358333,3704,11824047,Charging,battery-event
1408864657,45,6988160,1366927,3714,11858214,Charging,battery-event
1408864747,46,6990600,1364973,3729,11892380,Charging,battery-event
1408864837,47,6987550,1364322,3737,11926547,Charging,battery-event
1408864927,48,6991820,1346354,3752,11960714,Charging,battery-event
1408865008,49,6996090,1345182,3760,11990714,Charging,battery-event
1408865098,50,6997920,1357812,3770,12024880,Charging,battery-event
1408865188,51,7001580,1358463,3776,12058630,Charging,battery-event
1408865278,52,7002800,1359244,3779,12092797,Charging,battery-event
1408865368,53,7007680,1349739,3776,12126547,Charging,battery-event
1408865458,54,7010730,1356901,3783,12160297,Charging,battery-event
1408865548,55,7009510,1354296,3792,12194464,Charging,battery-event
1408865638,56,7014390,1355598,3799,12228214,Charging,battery-event
1408865729,57,7015610,1354817,3807,12261964,Charging,battery-event
1408865819,58,7021100,1353776,3808,12295714,Charging,battery-event
1408865909,59,7021710,1353645,3816,12329464,Charging,battery-event
1408865999,60,7024150,1352604,3818,12363630,Charging,battery-event
1408866089,61,7027200,1352083,3816,12397380,Charging,battery-event
1408866179,62,7028420,1337630,3821,12431130,Charging,battery-event
1408866269,63,7029640,1351302,3825,12464880,Charging,battery-event
1408866359,64,7036350,1348828,3823,12498630,Charging,battery-event
1408866449,65,7038790,1333203,3826,12531964,Charging,battery-event
1408866540,66,7039400,1341015,3824,12565714,Charging,battery-event
1408866630,67,7047330,1347786,3825,12599464,Charging,battery-event
1408866720,68,7049770,1331901,3826,12633214,Charging,battery-event
1408866810,69,7051600,1345572,3826,12666547,Charging,battery-event
1408866900,70,7057090,1345312,3830,12700297,Charging,battery-event
1408866990,71,7063190,1343098,3833,12734047,Charging,battery-event
1408867080,72,7063190,1342317,3842,12767380,Charging,battery-event
1408867170,73,7043670,1206380,3932,12801130,Charging,battery-event
1408867261,74,7071120,1327213,4046,12834464,Charging,battery-event
1408867361,75,7078440,1342708,4133,12871547,Charging,battery-event
1408867451,76,7085760,1340364,4194,12905297,Charging,battery-event
1408867541,77,7094300,1339843,4241,12939047,Charging,battery-event
1408867631,78,7105280,1338932,4272,12972380,Charging,battery-event
1408867721,79,7116260,1336328,4294,13005714,Charging,battery-event
1408867811,80,7127850,1333723,4312,13039047,Charging,battery-event
1408867901,81,7142490,1329427,4330,13072380,Charging,battery-event
1408867992,82,7161400,1310937,4339,13105714,Charging,battery-event
1408868082,83,7207150,1313671,4258,13138630,Charging,battery-event
1408868182,84,7241310,1306119,4080,13174880,Charging,battery-event
1408868272,85,7270590,1291015,3994,13207380,Charging,battery-event
1408868372,86,7281570,1222656,3926,13242380,Charging,battery-event
1408868472,87,7299870,1156250,3871,13275297,Charging,battery-event
1408868582,88,7310850,1081770,3820,13309880,Charging,battery-event
1408868693,89,7323050,1006250,3775,13341964,Charging,battery-event
1408868823,90,7340130,918229,3727,13376547,Charging,battery-event
1408868953,91,7359650,830208,3677,13408214,Charging,battery-event
1408869113,92,7374900,724869,3628,13443214,Charging,battery-event
1408869293,93,7399910,614062,3576,13476547,Charging,battery-event
1408869534,94,7421870,480468,3526,13513214,Charging,battery-event
1408869864,95,7449930,329036,3467,13549880,Charging,battery-event
1408870175,95,7468840,216536,3425,13573214,Charging,timer-event
1408870455,100,7484090,136979,3400,13586964,Charging,battery-event
1408870785,100,7487750,125390,3535,13587380,Charging,timer-event
1408870996,98,7465180,119010,3650,13587380,Charging,battery-event
1408871006,100,7398690,1953,3654,13587380,Charging,battery-event
1408871226,100,6992430,1041,3657,13587380,Full,battery-event
